date,state,place,latitude,longitude,depth_km,magnitude,risk_label
2005-05-20,Himachal Pradesh,Koyna Region,8.4619,76.1984,11.77,7.5,1
2016-09-01,Meghalaya,Northeast India,8.7249,97.8948,109.8,6.6,1
2017-11-04,Karnataka,Koyna Region,33.6049,78.1076,14.12,5.8,1
2007-08-27,Andhra Pradesh,Andaman Sea,26.0943,85.6464,26.24,3.8,0
2009-09-24,Gujarat,Bangalore Region,30.8667,95.7945,32.94,6.5,1
2019-03-26,Maharashtra,Koyna Region,13.9734,94.6542,115.59,5.8,1
2006-04-08,Kerala,Koyna Region,17.4945,80.0017,56.25,8.3,1
2000-09-18,Tamil Nadu,Himalayan Belt,11.371,81.4378,105.6,3.6,0
2004-12-16,Kerala,Bhuj Region,20.9565,76.3099,28.53,7.2,1
2019-04-20,Uttarakhand,Bhuj Region,23.9085,78.1699,68.84,4.3,0
2004-05-21,Himachal Pradesh,Nicobar Islands,21.3058,86.3366,110.22,3.5,0
2001-07-11,Andaman and Nicobar Islands,Nicobar Islands,20.4811,77.0105,17.49,7.9,1
2023-07-03,Telangana,Bangalore Region,9.1311,94.943,85.93,6.7,1
2003-10-09,Gujarat,Andaman Sea,22.837,94.1519,9.86,4.6,0
2021-01-20,Andaman and Nicobar Islands,Bhuj Region,30.4485,85.5767,88.14,8.3,1
2006-01-05,Maharashtra,Delhi NCR,13.1707,90.8454,41.7,8.2,1
2014-04-22,Maharashtra,Andaman Sea,31.5977,75.599,93.14,4.6,0
2012-03-22,Andaman and Nicobar Islands,Nicobar Islands,27.4049,81.6997,76.19,6.6,1
2001-07-21,Meghalaya,Nicobar Islands,15.0837,68.569,115.72,7.5,1
2001-04-29,Himachal Pradesh,Bhuj Region,31.585,68.8215,90.03,7.2,1
2012-06-06,Andhra Pradesh,Koyna Region,22.1324,83.5517,94.1,3.7,0
2019-07-27,Himachal Pradesh,Bhuj Region,15.7039,81.4498,59.41,5.8,1
2015-07-18,Himachal Pradesh,Himalayan Belt,21.8193,87.2432,75.58,8.2,1
2011-09-04,Gujarat,Bhuj Region,28.7147,89.5333,108.36,3.9,0
2023-07-22,Uttarakhand,Nicobar Islands,6.5289,80.7186,101.67,6.6,1
2018-07-27,Meghalaya,Himalayan Belt,18.5008,68.3557,55.66,7.5,1
2007-06-04,Gujarat,Delhi NCR,9.2611,88.1894,38.43,8.0,1
2004-03-26,Kerala,Nicobar Islands,25.956,75.2722,6.33,5.4,0
2012-08-15,Uttarakhand,Delhi NCR,27.7766,71.3452,114.13,5.5,1
2009-07-21,Meghalaya,Bhuj Region,17.9102,90.3918,72.1,6.2,1
2008-02-27,Sikkim,Northeast India,31.7697,97.8899,115.23,5.1,0
2008-08-02,Sikkim,Nicobar Islands,13.4601,94.4851,67.16,5.3,0
2016-02-02,Nagaland,Andaman Sea,12.8581,88.1515,25.21,5.0,0
2010-08-31,Meghalaya,Delhi NCR,15.3303,97.5609,42.82,6.7,1
2005-02-17,Manipur,Delhi NCR,14.2234,84.8936,83.63,6.6,1
2002-11-19,Rajasthan,Bhuj Region,29.8664,84.7107,77.16,8.0,1
2018-10-10,Maharashtra,Nicobar Islands,34.1592,69.2658,29.96,3.8,0
2015-07-12,Uttarakhand,Northeast India,35.9042,81.867,118.75,5.4,0
2020-10-11,Gujarat,Andaman Sea,35.6488,94.4679,27.18,3.1,0
2022-07-28,Uttarakhand,Andaman Sea,10.3005,89.2112,38.1,7.7,1
2013-03-06,Uttarakhand,Delhi NCR,23.8335,85.5319,38.59,7.8,1
2017-08-24,Rajasthan,Northeast India,19.3442,74.8344,33.28,7.3,1
2002-06-27,Rajasthan,Andaman Sea,18.5778,82.0042,109.04,3.7,0
2002-06-27,Karnataka,Nicobar Islands,8.6578,83.0188,114.67,4.5,0
2022-11-25,Maharashtra,Andaman Sea,16.0921,82.3163,46.99,7.5,1
2021-12-20,Kerala,Delhi NCR,31.8003,86.7487,67.97,6.4,1
2008-06-04,Rajasthan,Northeast India,23.7322,71.2702,115.62,6.1,1
2002-01-19,Uttarakhand,Nicobar Islands,35.3893,68.8381,6.03,3.2,0
2005-04-10,Meghalaya,Bhuj Region,18.733,82.9502,26.08,5.8,1
2000-04-15,Assam,Delhi NCR,35.9767,96.7281,40.69,6.6,1
2003-03-02,Andaman and Nicobar Islands,Delhi NCR,21.6861,95.4078,117.81,8.0,1
2000-03-08,Uttarakhand,Bhuj Region,27.0107,80.5711,21.81,8.3,1
2024-07-26,Uttarakhand,Bangalore Region,29.6106,90.9096,23.61,8.0,1
2017-10-16,Andaman and Nicobar Islands,Bangalore Region,12.0184,72.2649,55.8,8.1,1
2019-09-28,Nagaland,Bangalore Region,24.1446,79.3253,44.07,4.7,0
2018-10-17,Nagaland,Andaman Sea,34.126,78.2473,88.4,4.6,0
2017-02-25,Nagaland,Delhi NCR,24.9964,92.8995,47.78,6.4,1
2003-01-21,Tamil Nadu,Bangalore Region,12.5545,81.6315,74.42,3.3,0
2002-05-09,Uttarakhand,Koyna Region,12.3803,83.1379,54.11,6.6,1
2007-03-04,Kerala,Bangalore Region,6.7393,76.0791,107.47,3.2,0
2006-03-21,Andaman and Nicobar Islands,Koyna Region,22.712,95.392,50.87,5.4,0
2020-07-16,Karnataka,Northeast India,6.98,85.9646,22.15,4.4,0
2022-02-14,Sikkim,Koyna Region,11.1979,95.3536,97.12,5.9,1
2011-06-08,Tamil Nadu,Bhuj Region,34.0063,91.3026,108.95,4.5,0
2010-08-05,Sikkim,Delhi NCR,24.9747,85.014,104.38,5.4,0
2013-11-19,Andhra Pradesh,Nicobar Islands,23.8098,79.0249,92.13,5.0,0
2017-12-18,Andhra Pradesh,Bhuj Region,19.1884,70.0971,108.08,4.0,0
2018-04-05,Kerala,Bangalore Region,18.6729,72.9536,45.06,7.9,1
2019-09-17,Uttarakhand,Andaman Sea,11.3691,71.8323,109.82,7.0,1
2013-10-22,Tamil Nadu,Nicobar Islands,13.9945,78.9018,23.6,5.8,1
2005-08-29,Meghalaya,Northeast India,7.0043,93.3528,69.76,7.0,1
2003-11-05,Kerala,Andaman Sea,25.1378,72.0239,19.51,5.1,0
2023-09-01,Andhra Pradesh,Northeast India,28.4286,80.8611,93.65,7.2,1
2004-03-22,Andhra Pradesh,Bangalore Region,6.1762,93.1775,103.16,3.5,0
2009-10-05,Nagaland,Himalayan Belt,13.738,73.7932,44.56,6.6,1
2013-11-22,Andhra Pradesh,Delhi NCR,6.0518,78.2554,46.52,5.5,1
2008-04-20,Rajasthan,Bangalore Region,21.6318,87.9118,113.02,8.0,1
2020-09-21,Tamil Nadu,Andaman Sea,12.1926,80.2151,68.53,5.3,0
2012-06-04,Telangana,Bangalore Region,27.9139,79.5819,67.89,6.1,1
2013-02-02,Kerala,Himalayan Belt,33.4911,92.262,60.2,8.4,1
2023-09-12,Nagaland,Andaman Sea,35.5072,85.9831,6.53,3.2,0
2010-04-13,Andhra Pradesh,Andaman Sea,32.3301,87.576,92.03,4.3,0
2017-03-13,Himachal Pradesh,Bhuj Region,6.7619,75.088,13.46,6.4,1
2011-08-09,Gujarat,Northeast India,10.5852,80.5288,62.19,8.5,1
2012-07-29,Kerala,Koyna Region,17.3752,69.3692,108.61,7.3,1
2018-11-25,Himachal Pradesh,Delhi NCR,19.4499,91.4203,19.47,8.5,1
2008-10-07,Kerala,Bangalore Region,8.4442,95.456,97.34,8.0,1
2018-12-13,Assam,Delhi NCR,27.6948,79.7666,86.35,6.3,1
2012-04-29,Andhra Pradesh,Himalayan Belt,20.2316,77.3016,98.46,8.1,1
2018-07-21,Gujarat,Northeast India,14.0586,81.6538,61.35,4.5,0
2019-02-15,Uttarakhand,Nicobar Islands,13.2579,77.4117,49.02,4.4,0
2003-05-05,Telangana,Nicobar Islands,22.341,84.1039,47.49,5.1,0
2003-04-30,Rajasthan,Koyna Region,9.4724,91.9675,68.79,7.8,1
2000-07-06,Manipur,Northeast India,23.0998,97.8852,35.13,7.3,1
2022-12-18,Uttarakhand,Andaman Sea,28.8349,69.178,29.25,5.4,0
2017-09-14,Sikkim,Andaman Sea,28.5873,93.572,39.33,7.5,1
2019-10-23,Meghalaya,Nicobar Islands,26.59,89.5747,24.75,4.7,0
2020-02-09,Uttarakhand,Delhi NCR,8.2509,81.7522,107.96,6.7,1
2006-05-30,Maharashtra,Northeast India,34.4531,91.677,40.8,7.2,1
2000-01-28,Manipur,Bhuj Region,16.584,95.4029,73.03,4.1,0
2017-09-18,Andaman and Nicobar Islands,Bhuj Region,12.8572,90.4158,9.21,7.6,1
2006-07-06,Manipur,Northeast India,15.7364,81.9914,40.18,7.2,1
2002-03-18,Rajasthan,Nicobar Islands,20.6277,81.2801,20.08,8.0,1
2003-05-05,Sikkim,Bhuj Region,33.3368,69.2886,119.99,5.4,0
2017-03-31,Himachal Pradesh,Delhi NCR,29.0265,82.5766,45.12,7.5,1
2014-03-18,Assam,Delhi NCR,33.402,94.8815,100.47,3.3,0
2020-03-11,Nagaland,Delhi NCR,35.6702,95.7713,48.64,7.7,1
2016-03-16,Kerala,Bhuj Region,35.147,83.6023,25.49,4.9,0
2017-10-03,Rajasthan,Delhi NCR,30.7187,96.5948,119.24,7.4,1
2021-05-27,Himachal Pradesh,Nicobar Islands,31.1432,68.5,116.91,5.6,1
2001-09-29,Andaman and Nicobar Islands,Delhi NCR,6.7669,95.0077,106.03,7.6,1
2013-09-11,Himachal Pradesh,Bhuj Region,21.2117,81.9911,44.61,4.0,0
2015-05-18,Manipur,Nicobar Islands,8.5113,79.1627,89.76,7.8,1
2017-02-20,Kerala,Northeast India,15.8848,91.1472,24.25,3.7,0
2009-08-10,Andaman and Nicobar Islands,Nicobar Islands,22.0599,83.5357,79.55,5.4,0
2016-11-15,Gujarat,Delhi NCR,9.2432,72.5412,84.72,3.3,0
2000-12-11,Kerala,Nicobar Islands,7.0903,89.4868,103.62,4.7,0
2011-02-12,Andhra Pradesh,Koyna Region,7.2116,84.5911,118.1,7.4,1
2003-05-26,Assam,Nicobar Islands,34.4351,74.8772,113.23,3.7,0
2020-12-24,Manipur,Delhi NCR,10.2712,92.5648,105.59,5.5,1
2008-11-28,Andhra Pradesh,Himalayan Belt,16.8614,92.3594,113.4,6.7,1
2010-10-03,Andaman and Nicobar Islands,Bhuj Region,9.4474,91.4807,44.61,6.1,1
2005-11-20,Karnataka,Northeast India,34.5652,94.1265,80.88,8.5,1
2002-04-05,Andhra Pradesh,Himalayan Belt,8.5268,68.3755,9.8,8.4,1
2002-12-04,Sikkim,Northeast India,25.2195,94.2043,61.4,6.1,1
2007-05-08,Nagaland,Delhi NCR,8.4483,83.9667,15.13,5.9,1
2000-11-14,Gujarat,Nicobar Islands,23.4881,69.7644,32.87,7.9,1
2023-09-10,Gujarat,Bhuj Region,10.9729,76.3237,110.21,5.0,0
2001-04-04,Telangana,Bangalore Region,15.7237,81.3965,103.56,4.9,0
2007-02-25,Kerala,Koyna Region,15.3887,77.2993,19.34,8.0,1
2023-07-12,Rajasthan,Northeast India,8.1524,92.9176,94.61,4.3,0
2000-10-30,Rajasthan,Bhuj Region,30.996,95.7008,83.59,4.4,0
2022-05-03,Tamil Nadu,Bhuj Region,24.4324,70.6505,68.76,3.3,0
2014-02-05,Gujarat,Andaman Sea,21.2844,84.413,14.24,5.7,1
2017-07-05,Sikkim,Koyna Region,19.372,68.9678,84.75,7.3,1
2009-10-28,Kerala,Nicobar Islands,16.227,90.528,77.32,6.6,1
2005-01-10,Meghalaya,Andaman Sea,33.5626,86.6917,67.46,6.9,1
2006-12-04,Karnataka,Andaman Sea,26.5597,78.0847,27.2,3.3,0
2016-03-10,Himachal Pradesh,Nicobar Islands,34.564,68.3121,72.23,7.6,1
2009-03-04,Rajasthan,Bhuj Region,19.832,85.9426,15.48,8.2,1
2014-09-13,Telangana,Nicobar Islands,35.259,82.9899,51.52,6.8,1
2021-08-12,Manipur,Himalayan Belt,16.7146,88.6818,81.93,7.4,1
2001-08-15,Himachal Pradesh,Nicobar Islands,35.9754,94.2769,48.5,6.3,1
2016-05-12,Andhra Pradesh,Northeast India,10.8153,70.5473,6.07,4.6,0
2023-11-20,Andhra Pradesh,Koyna Region,18.6535,85.0158,49.56,6.2,1
2008-08-11,Assam,Bhuj Region,21.9733,80.9296,33.07,4.0,0
2011-08-07,Gujarat,Bhuj Region,29.9642,96.4432,55.73,7.4,1
2001-09-22,Himachal Pradesh,Himalayan Belt,22.6139,82.5314,83.47,7.3,1
2001-05-17,Meghalaya,Koyna Region,8.1767,88.0692,12.36,5.9,1
2010-01-08,Rajasthan,Bangalore Region,26.4458,87.7305,34.98,4.2,0
2012-02-04,Rajasthan,Koyna Region,11.4328,80.4459,53.62,5.7,1
2015-04-04,Telangana,Andaman Sea,25.4364,73.9788,52.8,3.4,0
2023-10-05,Andaman and Nicobar Islands,Bangalore Region,31.3011,70.6522,78.51,6.6,1
2021-09-19,Maharashtra,Himalayan Belt,23.0347,94.2141,46.28,8.2,1
2001-10-19,Andhra Pradesh,Koyna Region,6.1951,87.2528,84.72,7.5,1
2007-10-31,Maharashtra,Bangalore Region,18.0971,79.6444,77.49,7.8,1
2001-12-21,Nagaland,Delhi NCR,23.1405,78.6163,106.87,6.5,1
2024-04-25,Meghalaya,Nicobar Islands,18.6756,78.5582,113.73,4.9,0
2017-02-28,Manipur,Bangalore Region,17.598,82.1909,35.81,6.4,1
2014-03-19,Meghalaya,Delhi NCR,26.6181,68.7159,53.61,7.3,1
2001-04-06,Karnataka,Northeast India,10.8188,84.7966,5.42,6.5,1
2014-08-25,Assam,Koyna Region,25.493,85.7673,6.57,8.4,1
2008-07-26,Andhra Pradesh,Bangalore Region,32.4632,81.019,44.74,6.5,1
2013-07-29,Gujarat,Andaman Sea,33.2901,72.1909,65.21,6.0,1
2022-04-24,Uttarakhand,Bhuj Region,24.3766,89.9227,81.6,4.5,0
2011-05-19,Maharashtra,Himalayan Belt,28.7011,82.3197,110.27,6.0,1
2015-07-04,Sikkim,Himalayan Belt,32.5935,86.9226,5.36,8.1,1
2002-09-16,Manipur,Himalayan Belt,25.8309,86.7158,67.16,6.4,1
2024-05-09,Karnataka,Bangalore Region,33.3579,71.5076,42.07,5.2,0
2015-03-09,Andhra Pradesh,Koyna Region,11.2212,77.7939,49.37,3.5,0
2007-03-25,Andaman and Nicobar Islands,Bangalore Region,10.8987,74.5611,43.71,8.4,1
2023-07-06,Karnataka,Delhi NCR,18.6605,86.5219,62.04,5.8,1
2013-10-14,Assam,Delhi NCR,30.8249,88.1325,67.05,4.5,0
2013-02-12,Assam,Delhi NCR,34.2825,74.9637,49.38,7.5,1
2000-01-16,Karnataka,Koyna Region,15.5706,89.039,111.46,8.4,1
2012-05-28,Manipur,Nicobar Islands,7.7293,85.7951,68.11,3.6,0
2004-03-09,Kerala,Delhi NCR,13.2388,93.8249,13.82,3.5,0
2008-05-07,Kerala,Andaman Sea,29.9821,93.7415,63.82,4.0,0
2004-07-20,Uttarakhand,Northeast India,12.238,76.4578,31.35,8.2,1
2021-06-08,Assam,Delhi NCR,20.9236,72.2277,5.79,3.6,0
2003-01-22,Telangana,Andaman Sea,9.8845,80.2616,83.81,6.1,1
2007-08-21,Andhra Pradesh,Himalayan Belt,32.6305,86.4008,69.23,5.7,1
2001-05-19,Sikkim,Northeast India,11.5197,75.3148,43.27,4.9,0
2017-12-20,Karnataka,Bangalore Region,31.3105,94.631,30.73,5.9,1
2015-10-20,Manipur,Delhi NCR,16.8092,68.8167,17.84,6.4,1
2004-01-22,Manipur,Andaman Sea,19.9472,75.2059,110.74,5.1,0
2003-07-07,Telangana,Nicobar Islands,13.2339,70.8893,73.33,4.0,0
2012-04-09,Assam,Bhuj Region,11.7455,73.4375,86.32,3.5,0
2019-11-19,Maharashtra,Koyna Region,13.498,94.9229,30.51,5.2,0
2005-12-26,Sikkim,Nicobar Islands,8.1114,83.7364,37.67,6.2,1
2015-08-01,Meghalaya,Bangalore Region,10.3228,87.7603,25.23,6.1,1
2003-08-03,Himachal Pradesh,Bangalore Region,19.188,88.0887,5.73,4.1,0
2013-03-26,Gujarat,Nicobar Islands,6.1168,88.9977,95.93,5.6,1
2022-09-23,Telangana,Delhi NCR,31.4968,73.1691,9.4,5.9,1
2011-09-30,Gujarat,Himalayan Belt,31.2071,71.165,64.82,3.1,0
2000-09-28,Himachal Pradesh,Delhi NCR,7.7366,93.1205,8.25,3.7,0
2013-02-28,Rajasthan,Nicobar Islands,10.5959,78.4467,30.95,4.1,0
2006-04-22,Sikkim,Bangalore Region,30.1562,84.1877,38.77,3.9,0
2017-01-31,Rajasthan,Andaman Sea,34.2185,97.4634,99.91,6.3,1
2016-07-19,Maharashtra,Himalayan Belt,33.013,68.4942,38.36,6.1,1
2002-02-21,Manipur,Nicobar Islands,7.3754,79.4221,76.21,3.5,0
2014-05-16,Karnataka,Bhuj Region,31.0832,71.1089,103.4,4.8,0
2007-12-05,Sikkim,Northeast India,17.2005,82.2121,56.17,4.7,0
2011-09-17,Sikkim,Koyna Region,9.2685,70.4882,46.2,3.8,0
2005-02-01,Assam,Delhi NCR,29.8713,72.3667,11.78,3.4,0
2017-01-13,Andhra Pradesh,Nicobar Islands,6.398,92.7226,21.17,5.2,0
2005-08-10,Uttarakhand,Northeast India,35.2775,79.98,36.44,7.2,1
2012-05-15,Telangana,Koyna Region,21.2027,72.8951,92.25,6.6,1
2015-04-21,Telangana,Himalayan Belt,10.4107,78.6758,80.02,5.7,1
2011-11-26,Assam,Koyna Region,19.5978,86.9945,58.1,3.1,0
2004-03-07,Gujarat,Koyna Region,31.1241,95.7999,40.9,5.2,0
2007-03-17,Nagaland,Koyna Region,17.1367,93.547,6.3,3.2,0
2020-04-09,Karnataka,Northeast India,32.4781,95.8811,97.02,4.8,0
2011-06-22,Rajasthan,Delhi NCR,26.4505,76.9275,38.58,4.1,0
2001-01-23,Meghalaya,Bhuj Region,17.6532,89.0349,109.12,6.3,1
2003-01-20,Assam,Delhi NCR,31.0317,79.8527,12.79,3.6,0
2006-03-07,Maharashtra,Nicobar Islands,13.9692,68.7251,89.22,4.8,0
2023-01-25,Assam,Nicobar Islands,27.1108,75.9062,56.63,4.5,0
2020-04-23,Meghalaya,Himalayan Belt,32.4157,83.1419,74.55,5.6,1
2022-05-11,Andhra Pradesh,Koyna Region,31.3384,90.3991,7.04,8.5,1
2003-12-23,Assam,Koyna Region,18.0082,71.1804,40.7,5.7,1
2006-12-06,Himachal Pradesh,Nicobar Islands,9.3929,68.4881,56.96,6.4,1
2007-07-24,Nagaland,Delhi NCR,9.4587,78.0485,95.08,4.9,0
2009-05-26,Assam,Andaman Sea,35.5869,76.7644,114.29,5.9,1
2007-10-26,Rajasthan,Andaman Sea,32.9669,77.1124,96.07,4.3,0
2018-01-23,Andhra Pradesh,Koyna Region,19.8546,70.6492,33.65,7.7,1
2005-05-17,Andhra Pradesh,Himalayan Belt,10.673,78.0931,37.35,7.1,1
2018-08-14,Telangana,Bangalore Region,31.9849,83.8823,39.45,7.4,1
2005-12-01,Karnataka,Delhi NCR,17.0929,73.7963,31.42,5.7,1
2001-08-13,Andhra Pradesh,Himalayan Belt,11.5378,68.5126,57.65,6.7,1
2015-03-01,Kerala,Andaman Sea,24.0079,71.7237,54.47,3.9,0
2007-03-31,Andaman and Nicobar Islands,Delhi NCR,9.6052,75.2325,35.72,6.1,1
2004-01-14,Kerala,Bhuj Region,7.2621,70.7658,70.62,4.1,0
2013-06-21,Rajasthan,Andaman Sea,28.1771,74.9442,32.14,4.4,0
2005-08-18,Meghalaya,Himalayan Belt,8.589,92.741,78.93,4.0,0
2008-08-23,Maharashtra,Andaman Sea,35.011,90.5607,44.0,5.8,1
2022-01-21,Maharashtra,Andaman Sea,23.362,90.3411,73.8,8.2,1
2004-06-20,Uttarakhand,Delhi NCR,19.0935,73.2173,30.73,4.4,0
2000-01-06,Tamil Nadu,Bhuj Region,9.4517,78.4264,78.8,8.3,1
2005-07-02,Sikkim,Koyna Region,28.6875,88.752,116.1,5.0,0
2012-09-27,Sikkim,Andaman Sea,16.1671,86.5248,34.52,3.8,0
2024-02-03,Kerala,Nicobar Islands,20.5798,78.5204,80.48,6.6,1
2012-02-12,Tamil Nadu,Nicobar Islands,20.0727,72.3607,94.28,6.2,1
2017-07-08,Kerala,Andaman Sea,9.9496,72.847,74.85,3.5,0
2006-01-10,Uttarakhand,Delhi NCR,16.6377,94.436,49.96,4.6,0
2019-01-21,Rajasthan,Bangalore Region,9.2205,88.2458,116.69,8.3,1
2022-09-03,Nagaland,Northeast India,28.0282,78.816,29.85,7.6,1
2009-10-26,Telangana,Bangalore Region,8.6111,78.9037,72.12,6.9,1
2016-05-02,Meghalaya,Koyna Region,33.8079,86.5941,119.99,5.9,1
2010-08-21,Tamil Nadu,Nicobar Islands,27.2838,93.4709,117.17,8.0,1
2007-06-16,Rajasthan,Delhi NCR,9.2733,81.5613,27.73,8.4,1
2020-11-15,Kerala,Andaman Sea,28.2795,80.8759,73.64,5.8,1
2008-09-30,Nagaland,Bangalore Region,25.4984,75.0012,27.74,6.4,1
2005-08-30,Maharashtra,Andaman Sea,20.7117,69.1006,26.78,7.6,1
2003-09-10,Kerala,Northeast India,15.6967,90.2259,112.16,6.8,1
2008-04-08,Meghalaya,Himalayan Belt,16.3245,90.1084,10.23,3.5,0
2024-02-13,Kerala,Bangalore Region,18.8224,86.3877,71.57,5.1,0
2012-12-10,Sikkim,Andaman Sea,10.4269,97.561,75.58,3.9,0
2019-01-11,Meghalaya,Delhi NCR,21.5668,88.0108,88.81,4.8,0
2000-09-14,Uttarakhand,Bangalore Region,23.6379,85.6069,82.59,6.5,1
2006-09-10,Telangana,Bhuj Region,35.0193,74.7925,46.52,5.7,1
2011-09-08,Maharashtra,Himalayan Belt,9.9094,93.1442,87.16,3.2,0
2003-05-06,Tamil Nadu,Delhi NCR,6.3867,78.7575,7.39,7.3,1
2006-01-27,Kerala,Nicobar Islands,23.7371,72.0855,97.63,3.4,0
2009-01-19,Telangana,Himalayan Belt,32.4354,71.1632,23.81,3.9,0
2016-02-17,Karnataka,Andaman Sea,19.838,77.5387,59.53,3.9,0
2004-01-18,Assam,Bangalore Region,9.025,70.0153,89.76,7.0,1
2007-01-08,Maharashtra,Northeast India,14.9633,91.4551,21.74,8.1,1
2018-08-11,Assam,Northeast India,9.3475,79.9705,114.59,7.7,1
2014-11-14,Sikkim,Northeast India,12.4819,75.3434,45.68,5.8,1
2019-01-18,Tamil Nadu,Nicobar Islands,16.6013,74.7224,20.36,4.5,0
2022-05-30,Uttarakhand,Andaman Sea,20.1081,85.1904,13.33,4.1,0
2002-08-07,Kerala,Bhuj Region,15.1226,76.9003,114.22,6.2,1
2010-05-15,Rajasthan,Delhi NCR,7.5068,75.8387,82.03,4.2,0
2000-06-01,Telangana,Northeast India,29.3966,91.8733,52.48,3.1,0
2005-07-04,Tamil Nadu,Northeast India,20.6732,93.7962,78.08,4.0,0
2001-05-25,Uttarakhand,Bhuj Region,6.5629,94.8037,28.89,5.3,0
2014-12-04,Uttarakhand,Northeast India,24.5301,71.978,69.1,7.6,1
2009-11-12,Kerala,Andaman Sea,11.0061,82.8057,49.98,4.6,0
2021-08-02,Andhra Pradesh,Himalayan Belt,34.517,86.1403,109.36,5.0,0
2019-05-24,Karnataka,Koyna Region,19.9812,92.2403,74.94,6.6,1
2003-12-10,Nagaland,Delhi NCR,13.9062,88.5713,79.18,3.4,0
2011-04-01,Karnataka,Andaman Sea,23.3365,78.3981,73.32,3.3,0
2023-05-02,Uttarakhand,Northeast India,21.3325,96.2761,79.01,5.0,0
2014-06-16,Telangana,Andaman Sea,6.395,80.6639,39.78,3.6,0
2004-06-23,Gujarat,Himalayan Belt,11.6447,73.9317,88.82,5.1,0
2001-12-03,Assam,Himalayan Belt,10.093,68.5094,86.37,7.2,1
2007-04-17,Kerala,Delhi NCR,18.1326,72.9609,93.57,3.6,0
2013-09-05,Kerala,Bhuj Region,17.155,91.3509,51.96,8.1,1
2007-04-22,Uttarakhand,Nicobar Islands,23.6588,90.2683,57.75,7.3,1
2005-12-22,Nagaland,Bhuj Region,10.5315,97.1286,89.71,7.1,1
2016-08-14,Rajasthan,Bhuj Region,33.1068,85.6897,93.16,3.8,0
2017-09-12,Assam,Koyna Region,35.2496,85.3241,58.76,5.9,1
2001-07-01,Manipur,Bhuj Region,23.7269,76.1053,83.74,7.4,1
2018-12-13,Nagaland,Bhuj Region,17.6863,71.8913,96.04,7.5,1
2002-09-01,Sikkim,Delhi NCR,31.4584,75.4768,39.04,8.3,1
2016-10-24,Rajasthan,Koyna Region,16.8263,91.4678,70.56,3.1,0
2010-12-17,Rajasthan,Andaman Sea,15.3334,82.0838,16.69,3.8,0
2006-05-20,Gujarat,Delhi NCR,28.5835,73.4557,22.72,8.1,1
2019-12-12,Nagaland,Andaman Sea,7.8305,85.6751,87.1,5.2,0
2004-09-22,Maharashtra,Andaman Sea,19.122,87.7721,17.15,6.1,1
2015-04-12,Maharashtra,Bhuj Region,17.755,73.2437,75.58,5.7,1
2009-03-19,Sikkim,Koyna Region,21.5098,70.6144,113.72,3.4,0
2017-12-31,Assam,Andaman Sea,26.2744,96.2238,30.62,8.5,1
2023-08-30,Rajasthan,Nicobar Islands,9.7403,96.2509,18.29,3.5,0
2008-05-21,Assam,Delhi NCR,10.7487,79.4233,43.65,6.2,1
2002-05-12,Telangana,Delhi NCR,7.8488,92.3414,71.31,5.1,0
2024-06-29,Karnataka,Delhi NCR,19.4133,84.3247,22.67,7.0,1
2012-03-30,Rajasthan,Nicobar Islands,12.8496,87.7121,48.44,4.3,0
2008-08-30,Kerala,Nicobar Islands,9.8548,69.2069,76.01,3.8,0
2009-07-07,Telangana,Bangalore Region,22.2597,72.0889,15.38,5.7,1
2022-11-21,Telangana,Himalayan Belt,35.7573,84.9731,103.16,6.4,1
2016-06-18,Kerala,Koyna Region,22.3415,71.6856,80.1,5.5,1
2005-04-27,Himachal Pradesh,Koyna Region,27.5774,80.2123,32.38,3.6,0
2009-05-17,Maharashtra,Northeast India,19.0094,89.5135,25.42,5.7,1
2005-08-04,Meghalaya,Bhuj Region,34.4003,96.1964,105.92,3.3,0
2001-06-01,Uttarakhand,Andaman Sea,29.0228,92.9864,17.32,5.2,0
2014-07-06,Himachal Pradesh,Northeast India,34.7157,69.6024,19.08,3.8,0
2013-10-06,Telangana,Koyna Region,12.4877,94.7972,18.34,5.7,1
2001-10-11,Uttarakhand,Himalayan Belt,17.7768,73.7861,72.46,7.0,1
2015-02-09,Nagaland,Nicobar Islands,16.9817,84.8656,86.15,8.2,1
2021-01-28,Rajasthan,Northeast India,8.1716,75.0981,22.72,6.2,1
2007-06-13,Manipur,Bangalore Region,15.321,86.4755,32.01,8.2,1
2018-09-27,Telangana,Delhi NCR,7.6919,69.9126,59.24,4.5,0
2018-06-08,Assam,Himalayan Belt,32.1051,96.4079,52.24,3.8,0
2009-07-15,Himachal Pradesh,Bangalore Region,9.608,89.4379,39.48,4.5,0
2004-06-23,Himachal Pradesh,Nicobar Islands,23.2538,87.8358,65.07,5.6,1
2011-10-14,Uttarakhand,Koyna Region,31.2324,96.9303,8.25,7.9,1
2011-01-11,Andhra Pradesh,Koyna Region,9.5054,89.2513,108.99,6.5,1
2003-07-15,Nagaland,Nicobar Islands,23.7064,94.7192,71.83,4.4,0
2003-11-01,Sikkim,Koyna Region,22.7276,72.1122,52.01,6.8,1
2002-04-18,Assam,Bhuj Region,25.3742,83.5082,100.59,7.2,1
2015-10-03,Sikkim,Bangalore Region,23.5746,71.1549,116.31,7.7,1
2003-11-28,Andhra Pradesh,Delhi NCR,6.4405,68.7839,30.5,4.5,0
